Code,Name,Sex,18-20,21-25,26-30,31-35,36-40,41-45,46-50,51-55,56-60,61-65,66-70,71+,source_file
M23,宏逸 Wang Yat,M,364.0,856.0,657.0,322.0,201.0,251.0,331.0,550.0,857.0,511.0,305.0,262.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M23,宏逸 Wang Yat,F,405.0,852.0,552.0,261.0,258.0,469.0,755.0,775.0,520.0,304.0,134.0,142.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M24,晴景 Ching King,M,233.0,451.0,304.0,213.0,290.0,434.0,415.0,564.0,576.0,391.0,322.0,440.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M24,晴景 Ching King,F,239.0,425.0,275.0,270.0,380.0,534.0,562.0,518.0,364.0,264.0,212.0,367.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M25,嘉湖北 Kingswood North,M,192.0,355.0,302.0,336.0,395.0,428.0,556.0,704.0,635.0,483.0,363.0,504.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M25,嘉湖北 Kingswood North,F,163.0,340.0,308.0,308.0,390.0,527.0,686.0,745.0,601.0,468.0,362.0,510.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M26,慈祐 Tsz Yau,M,138.0,458.0,433.0,375.0,271.0,211.0,269.0,465.0,665.0,452.0,357.0,488.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M26,慈祐 Tsz Yau,F,123.0,434.0,369.0,287.0,230.0,244.0,368.0,677.0,649.0,508.0,304.0,573.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M27,耀祐 Yiu Yau,M,128.0,531.0,563.0,313.0,290.0,196.0,206.0,413.0,610.0,469.0,313.0,368.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M27,耀祐 Yiu Yau,F,128.0,466.0,524.0,283.0,225.0,184.0,321.0,637.0,696.0,501.0,269.0,289.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M28,天耀 Tin Yiu,M,98.0,403.0,586.0,345.0,216.0,155.0,157.0,304.0,619.0,503.0,337.0,358.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M28,天耀 Tin Yiu,F,90.0,427.0,519.0,273.0,190.0,172.0,289.0,608.0,720.0,472.0,253.0,350.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M29,嘉湖南 Kingswood South,M,144.0,346.0,274.0,269.0,298.0,353.0,357.0,531.0,510.0,365.0,271.0,381.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M29,嘉湖南 Kingswood South,F,161.0,313.0,271.0,257.0,291.0,370.0,485.0,528.0,448.0,301.0,274.0,389.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M30,頌栢 Chung Pak,M,160.0,230.0,250.0,286.0,349.0,423.0,404.0,494.0,451.0,317.0,211.0,302.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M30,頌栢 Chung Pak,F,145.0,299.0,260.0,287.0,363.0,438.0,429.0,469.0,397.0,338.0,223.0,309.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M31,錦綉花園 Fairview Park,M,107.0,305.0,248.0,224.0,261.0,279.0,325.0,548.0,566.0,472.0,343.0,415.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M31,錦綉花園 Fairview Park,F,109.0,281.0,244.0,235.0,294.0,332.0,405.0,587.0,587.0,416.0,299.0,360.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M32,新田 San Tin,M,117.0,314.0,296.0,300.0,371.0,374.0,439.0,566.0,689.0,537.0,386.0,531.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M32,新田 San Tin,F,127.0,313.0,265.0,247.0,299.0,402.0,423.0,504.0,532.0,394.0,260.0,490.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M33,錦田 Kam Tin,M,89.0,187.0,196.0,245.0,288.0,282.0,299.0,389.0,351.0,277.0,190.0,251.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M33,錦田 Kam Tin,F,77.0,173.0,154.0,237.0,274.0,264.0,284.0,356.0,296.0,223.0,135.0,246.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M34,八鄉北 Pat Heung North,M,94.0,214.0,202.0,244.0,306.0,283.0,300.0,403.0,424.0,281.0,185.0,325.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M34,八鄉北 Pat Heung North,F,101.0,185.0,219.0,262.0,258.0,307.0,335.0,343.0,342.0,237.0,137.0,303.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M35,八鄉南 Pat Heung South,M,123.0,339.0,321.0,335.0,431.0,455.0,473.0,654.0,667.0,460.0,287.0,469.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
M35,八鄉南 Pat Heung South,F,143.0,286.0,320.0,343.0,406.0,477.0,493.0,643.0,526.0,377.0,228.0,457.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_M.csv.xlsx
B01,軒尼詩 Hennessy,M,47.0,104.0,154.0,142.0,180.0,180.0,197.0,228.0,258.0,234.0,219,431.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B01,軒尼詩 Hennessy,F,41.0,101.0,131.0,144.0,190.0,221.0,209.0,227.0,253.0,250.0,210,499.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B02,愛群 Oi Kwan,M,50.0,137.0,126.0,204.0,192.0,239.0,233.0,234.0,272.0,248.0,251,563.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B02,愛群 Oi Kwan,F,46.0,122.0,133.0,176.0,208.0,249.0,243.0,259.0,316.0,282.0,296,570.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B03,鵝頸 Canal Road,M,41.0,108.0,94.0,147.0,166.0,209.0,190.0,199.0,195.0,200.0,236,463.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B03,鵝頸 Canal Road,F,45.0,89.0,124.0,131.0,205.0,188.0,203.0,231.0,251.0,270.0,246,506.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B04,維園 Victoria Park,M,66.0,130.0,150.0,193.0,247.0,258.0,239.0,281.0,273.0,270.0,313,534.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B04,維園 Victoria Park,F,52.0,148.0,154.0,207.0,260.0,309.0,288.0,333.0,318.0,315.0,367,607.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B05,天后 Tin Hau,M,52.0,144.0,157.0,230.0,240.0,326.0,314.0,284.0,322.0,306.0,344,858.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B05,天后 Tin Hau,F,47.0,134.0,168.0,212.0,263.0,334.0,294.0,306.0,363.0,374.0,469,900.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B06,銅鑼灣 Causeway Bay,M,31.0,85.0,86.0,129.0,206.0,200.0,198.0,211.0,196.0,207.0,228,534.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B06,銅鑼灣 Causeway Bay,F,38.0,77.0,100.0,132.0,187.0,214.0,208.0,215.0,256.0,237.0,275,621.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B07,大坑 Tai Hang,M,51.0,106.0,100.0,137.0,211.0,253.0,282.0,293.0,280.0,244.0,200,437.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B07,大坑 Tai Hang,F,44.0,126.0,133.0,157.0,232.0,305.0,291.0,363.0,361.0,249.0,250,517.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B08,渣甸山 Jardine's Lookout,M,76.0,148.0,142.0,128.0,144.0,239.0,269.0,369.0,396.0,351.0,296,428.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B08,渣甸山 Jardine's Lookout,F,68.0,155.0,146.0,152.0,186.0,280.0,311.0,432.0,380.0,293.0,254,414.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B09,樂活 Broadwood,M,55.0,148.0,149.0,127.0,150.0,185.0,261.0,299.0,330.0,317.0,283,329.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B09,樂活 Broadwood,F,59.0,153.0,144.0,163.0,178.0,236.0,253.0,362.0,394.0,283.0,244,360.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B10,跑馬地 Happy Valley,M,47.0,74.0,91.0,124.0,182.0,256.0,266.0,257.0,229.0,218.0,243,447.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B10,跑馬地 Happy Valley,F,40.0,63.0,77.0,148.0,246.0,291.0,318.0,277.0,248.0,290.0,271,573.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B11,司徒拔道 Stubbs Road,M,36.0,103.0,105.0,105.0,133.0,192.0,206.0,285.0,255.0,301.0,315,506.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B11,司徒拔道 Stubbs Road,F,40.0,93.0,96.0,116.0,138.0,219.0,239.0,284.0,274.0,285.0,249,459.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B12,修頓 Southorn,M,43.0,118.0,127.0,133.0,148.0,201.0,220.0,222.0,228.0,223.0,251,387.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B12,修頓 Southorn,F,29.0,97.0,119.0,135.0,197.0,216.0,222.0,241.0,262.0,251.0,223,412.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B13,大佛口 Tai Fat Hau,M,26.0,82.0,102.0,124.0,145.0,199.0,174.0,245.0,237.0,233.0,222,403.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
B13,大佛口 Tai Fat Hau,F,25.0,101.0,122.0,150.0,157.0,226.0,210.0,217.0,268.0,249.0,242,483.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_B.csv_.xlsx
A01,中環 Chung Wan,M,43.0,93.0,89.0,108.0,136.0,170.0,195.0,230.0,238.0,198.0,200,345.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A01,中環 Chung Wan,F,41.0,73.0,103.0,136.0,125.0,179.0,211.0,237.0,246.0,218.0,202,347.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A02,半山東 Mid Levels East,M,73.0,172.0,142.0,184.0,220.0,266.0,289.0,368.0,403.0,390.0,273,440.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A02,半山東 Mid Levels East,F,59.0,146.0,167.0,183.0,215.0,325.0,333.0,435.0,450.0,347.0,274,460.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A03,衛城 Castle Road,M,76.0,174.0,145.0,166.0,203.0,281.0,286.0,448.0,456.0,397.0,284,446.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A03,衛城 Castle Road,F,69.0,169.0,173.0,187.0,260.0,361.0,396.0,478.0,406.0,335.0,290,411.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A04,山頂 Peak,M,55.0,135.0,130.0,137.0,131.0,179.0,205.0,314.0,348.0,312.0,309,396.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A04,山頂 Peak,F,55.0,118.0,131.0,135.0,152.0,227.0,277.0,330.0,353.0,307.0,257,334.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A05,大學 University,M,77.0,218.0,211.0,202.0,285.0,314.0,352.0,430.0,470.0,433.0,410,628.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A05,大學 University,F,92.0,207.0,246.0,245.0,286.0,374.0,396.0,505.0,520.0,437.0,378,565.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A06,堅摩 Kennedy Town & Mount Davis,M,63.0,182.0,181.0,241.0,277.0,381.0,328.0,369.0,368.0,305.0,261,447.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A06,堅摩 Kennedy Town & Mount Davis,F,74.0,195.0,205.0,247.0,314.0,391.0,375.0,427.0,366.0,332.0,269,462.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A07,觀龍 Kwun Lung,M,80.0,209.0,273.0,301.0,301.0,327.0,338.0,434.0,426.0,359.0,323,647.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A07,觀龍 Kwun Lung,F,84.0,217.0,230.0,300.0,332.0,376.0,379.0,482.0,420.0,398.0,364,804.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A08,西環 Sai Wan,M,85.0,200.0,247.0,253.0,305.0,341.0,323.0,346.0,389.0,342.0,296,519.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A08,西環 Sai Wan,F,82.0,161.0,203.0,314.0,307.0,371.0,342.0,363.0,437.0,422.0,324,554.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A09,寶翠 Belcher,M,123.0,248.0,274.0,265.0,343.0,419.0,467.0,570.0,565.0,444.0,411,547.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A09,寶翠 Belcher,F,127.0,265.0,287.0,320.0,389.0,479.0,578.0,601.0,536.0,462.0,381,627.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A10,石塘咀 Shek Tong Tsui,M,90.0,222.0,247.0,292.0,290.0,319.0,306.0,315.0,383.0,381.0,355,591.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A10,石塘咀 Shek Tong Tsui,F,73.0,188.0,251.0,281.0,297.0,335.0,301.0,403.0,400.0,423.0,370,663.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A11,西營盤 Sai Ying Pun,M,53.0,177.0,235.0,261.0,269.0,284.0,240.0,285.0,359.0,350.0,370,590.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A11,西營盤 Sai Ying Pun,F,70.0,190.0,209.0,233.0,249.0,285.0,282.0,362.0,378.0,424.0,315,630.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A12,上環 Sheung Wan,M,70.0,161.0,208.0,214.0,236.0,272.0,267.0,255.0,341.0,319.0,303,478.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A12,上環 Sheung Wan,F,64.0,169.0,215.0,233.0,279.0,332.0,300.0,344.0,389.0,335.0,281,476.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A13,東華 Tung Wah,M,50.0,152.0,122.0,171.0,193.0,233.0,239.0,286.0,281.0,197.0,223,342.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A13,東華 Tung Wah,F,37.0,106.0,147.0,160.0,224.0,304.0,238.0,281.0,311.0,222.0,201,364.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A14,正街 Centre Street,M,53.0,176.0,207.0,220.0,215.0,240.0,268.0,300.0,405.0,330.0,279,414.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A14,正街 Centre Street,F,49.0,160.0,219.0,230.0,283.0,284.0,294.0,389.0,420.0,350.0,252,467.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A15,水街 Water Street,M,71.0,214.0,204.0,251.0,269.0,289.0,267.0,346.0,409.0,339.0,305,454.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
A15,水街 Water Street,F,64.0,172.0,205.0,251.0,279.0,330.0,310.0,427.0,398.0,392.0,302,533.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
總計,水街 Water Street,"總計
Total",2102.0,5269.0,5906.0,6721.0,7664.0,9268.0,9382.0,11360.0,11871.0,10500.0,9062,14981.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_A.csv.xlsx
C01,太古城西 Tai Koo Shing West,M,89.0,217.0,254.0,243.0,307.0,326.0,352.0,448.0,502.0,517.0,467,561.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_C.csv(1).xlsx
C01,太古城西 Tai Koo Shing West,F,91.0,230.0,241.0,267.0,325.0,392.0,457.0,509.0,569.0,542.0,425,591.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_C.csv(1).xlsx
C02,太古城東 Tai Koo Shing East,M,93.0,265.0,254.0,248.0,318.0,383.0,425.0,446.0,554.0,551.0,520,707.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_C.csv(1).xlsx
C02,太古城東 Tai Koo Shing East,F,89.0,226.0,253.0,251.0,417.0,460.0,495.0,577.0,611.0,565.0,524,785.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_C.csv(1).xlsx
C03,鯉景灣 Lei King Wan,M,110.0,247.0,264.0,265.0,338.0,369.0,412.0,474.0,526.0,458.0,382,662.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_C.csv(1).xlsx
C03,鯉景灣 Lei King Wan,F,97.0,255.0,252.0,308.0,358.0,439.0,441.0,579.0,588.0,425.0,397,790.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_C.csv(1).xlsx
C04,愛秩序灣 Aldrich Bay,M,106.0,308.0,325.0,366.0,376.0,471.0,445.0,458.0,527.0,490.0,458,1008.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_C.csv(1).xlsx
C04,愛秩序灣 Aldrich Bay,F,116.0,272.0,282.0,334.0,414.0,530.0,485.0,562.0,602.0,568.0,504,1412.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_C.csv(1).xlsx
C05,筲箕灣 Shaukeiwan,M,88.0,194.0,220.0,237.0,224.0,243.0,227.0,359.0,367.0,327.0,272,401.0,tabula-Age and Sex profile of registered electors by 431 District Council Constituency Areas in 2017PR_C.csv(1).xlsx
